id,subject,level,unit,Chapter_Number,video_title,Subchapter_Number,question_type,question,options,correct_answer,hint,good_response,wrong_response,language,difficulty,tags,source_doc,created_at
MATH_NSIV_ComplexNumbers(Basics)_Q22_TF,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263475
MATH_NSIV_ComplexNumbers(Basics)_Q22_SA,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263486
MATH_NSIV_ComplexNumbers(Basics)_Q25_MCQ,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263501
MATH_NSIV_ComplexNumbers(Basics)_Q25_TF,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263513
MATH_NSIV_ComplexNumbers(Basics)_Q25_SA,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263524
MATH_NSIV_ComplexNumbers(Basics)_Q28_MCQ,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263539
MATH_NSIV_ComplexNumbers(Basics)_Q28_TF,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263555
MATH_NSIV_ComplexNumbers(Basics)_Q28_SA,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263566
MATH_NSIV_ComplexNumbers(Basics)_Q31_MCQ,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263581
MATH_NSIV_ComplexNumbers(Basics)_Q31_TF,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263592
MATH_NSIV_ComplexNumbers(Basics)_Q31_SA,Math,NS IV,Unit: Complex Numbers (Basics),56,Real/Imag Parts,56.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263603
MATH_NSIV_ComplexNumbers(Basics)_Q34_MCQ,Math,NS IV,Unit: Complex Numbers (Basics),56,Conjugate,56.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263618
MATH_NSIV_ComplexNumbers(Basics)_Q34_TF,Math,NS IV,Unit: Complex Numbers (Basics),56,Conjugate,56.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263630
MATH_NSIV_ComplexNumbers(Basics)_Q34_SA,Math,NS IV,Unit: Complex Numbers (Basics),56,Conjugate,56.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263642
MATH_NSIV_ComplexNumbers(Basics)_Q37_MCQ,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263658
MATH_NSIV_ComplexNumbers(Basics)_Q37_TF,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263673
MATH_NSIV_ComplexNumbers(Basics)_Q37_SA,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263684
MATH_NSIV_ComplexNumbers(Basics)_Q40_MCQ,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263705
MATH_NSIV_ComplexNumbers(Basics)_Q40_TF,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263727
MATH_NSIV_ComplexNumbers(Basics)_Q40_SA,Math,NS IV,Unit: Complex Numbers (Basics),56,a+bi,56.3,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263745
MATH_NSIV_OperationsonComplex_Q01_MCQ,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263768
MATH_NSIV_OperationsonComplex_Q01_TF,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263780
MATH_NSIV_OperationsonComplex_Q01_SA,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263791
MATH_NSIV_OperationsonComplex_Q04_MCQ,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263806
MATH_NSIV_OperationsonComplex_Q04_TF,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263823
MATH_NSIV_OperationsonComplex_Q04_SA,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263836
MATH_NSIV_OperationsonComplex_Q07_MCQ,Math,NS IV,Unit: Operations on Complex,57,Add/Sub,57.3,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263852
MATH_NSIV_OperationsonComplex_Q07_TF,Math,NS IV,Unit: Operations on Complex,57,Add/Sub,57.3,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263864
MATH_NSIV_OperationsonComplex_Q07_SA,Math,NS IV,Unit: Operations on Complex,57,Add/Sub,57.3,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263875
MATH_NSIV_OperationsonComplex_Q10_MCQ,Math,NS IV,Unit: Operations on Complex,57,Add/Sub,57.3,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263890
MATH_NSIV_OperationsonComplex_Q10_TF,Math,NS IV,Unit: Operations on Complex,57,Add/Sub,57.3,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263902
MATH_NSIV_OperationsonComplex_Q10_SA,Math,NS IV,Unit: Operations on Complex,57,Add/Sub,57.3,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263912
MATH_NSIV_OperationsonComplex_Q13_MCQ,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,medium,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263927
MATH_NSIV_OperationsonComplex_Q13_TF,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,medium,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263943
MATH_NSIV_OperationsonComplex_Q13_SA,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,medium,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263954
MATH_NSIV_OperationsonComplex_Q16_MCQ,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,medium,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.263969
MATH_NSIV_OperationsonComplex_Q16_TF,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,medium,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.263980
MATH_NSIV_OperationsonComplex_Q16_SA,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,medium,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.263991
MATH_NSIV_OperationsonComplex_Q19_MCQ,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,medium,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264006
MATH_NSIV_OperationsonComplex_Q19_TF,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,medium,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264018
MATH_NSIV_OperationsonComplex_Q19_SA,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,medium,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264029
MATH_NSIV_OperationsonComplex_Q22_MCQ,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264045
MATH_NSIV_OperationsonComplex_Q22_TF,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264060
MATH_NSIV_OperationsonComplex_Q22_SA,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264074
MATH_NSIV_OperationsonComplex_Q25_MCQ,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264089
MATH_NSIV_OperationsonComplex_Q25_TF,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264106
MATH_NSIV_OperationsonComplex_Q25_SA,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264124
MATH_NSIV_OperationsonComplex_Q28_MCQ,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,hard,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264141
MATH_NSIV_OperationsonComplex_Q28_TF,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,hard,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264153
MATH_NSIV_OperationsonComplex_Q28_SA,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,hard,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264164
MATH_NSIV_OperationsonComplex_Q31_MCQ,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264179
MATH_NSIV_OperationsonComplex_Q31_TF,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264196
MATH_NSIV_OperationsonComplex_Q31_SA,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264207
MATH_NSIV_OperationsonComplex_Q34_MCQ,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264222
MATH_NSIV_OperationsonComplex_Q34_TF,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264234
MATH_NSIV_OperationsonComplex_Q34_SA,Math,NS IV,Unit: Operations on Complex,57,Multiply,57.2,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264245
MATH_NSIV_OperationsonComplex_Q37_MCQ,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264260
MATH_NSIV_OperationsonComplex_Q37_TF,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264278
MATH_NSIV_OperationsonComplex_Q37_SA,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264296
MATH_NSIV_OperationsonComplex_Q40_MCQ,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,MCQ,The conjugate of \(a+bi\) is:,"[""\\(a-bi\\)"", ""\\(a+bi\\)"", ""\\(-a+bi\\)"", ""\\(-a-bi\\)""]",\(a-bi\),Hint: Flip sign on imaginary part.,Correct! Flip sign on imaginary part.,Not quite. Hint: Flip sign on imaginary part.,English,easy,"[""complex numbers""]",Math - NS IV.docx,2025-10-21T22:49:34.264318
MATH_NSIV_OperationsonComplex_Q40_TF,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,TrueFalse,"For \(z=a+bi\), the modulus is \( |z|=\sqrt{a^2+b^2} \).","[""True"", ""False""]",True,Distance from origin in complex plane.,Exactly.,Review: Distance from origin in complex plane.,English,easy,"[""modulus""]",Math - NS IV.docx,2025-10-21T22:49:34.264334
MATH_NSIV_OperationsonComplex_Q40_SA,Math,NS IV,Unit: Operations on Complex,57,Divide (conjugate),57.1,ShortAnswer,Compute \( (2+i)(2-i) \).,[],5,Use \(a^2-b^2\) with \(i^2=-1\).,Nice work!,Compare with the expected form. Use \(a^2-b^2\) with \(i^2=-1\).,English,easy,"[""complex operations""]",Math - NS IV.docx,2025-10-21T22:49:34.264345
MATH_NSIV_GeometricRepresentation_Q01_MCQ,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,MCQ,Which identity is correct?,"[""\\( (a+b)^2=a^2+2ab+b^2 \\)"", ""\\( (a-b)^2=a^2+2ab-b^2 \\)"", ""\\( a^2-b^2=(a-b)^2 \\)"", ""\\( (ab)^2=a^2+b^2 \\)""]",\( (a+b)^2=a^2+2ab+b^2 \),Hint: Special products.,Correct! Special products.,Not quite. Hint: Special products.,English,easy,"[""algebra"", ""identities""]",Math - NS IV.docx,2025-10-21T22:49:34.264363
MATH_NSIV_GeometricRepresentation_Q01_TF,Math,NS IV,Unit: Geometric Representation,58,Complex Plane,58.1,TrueFalse,Absolute value \( |a| \ge 0 \) for all real \(a\).,"[""True"", ""False""]",True,By definition.,Exactly.,Review: By definition.,English,easy,"[""absolute value""]",Math - NS IV.docx,2025-10-21T22:49:34.264375
